,train_loss,val_loss
0,0.542447181021581,0.271051708389731
1,0.31080355214290933,0.19918464679344028
2,0.2224724199928221,0.17752464885026023
3,0.2838230379780785,0.1506532087824703
4,0.20762576895659088,0.19826278694314894
5,0.2152088655800116,0.14028583788404278
6,0.18185989167846617,0.13466138037201625
7,0.16257470895032414,0.1342248593280518
8,0.233401998633244,0.14812114562084472
9,0.20669710562854518,0.15067809274773192
10,0.15534226571927306,0.1412620086685505
11,0.18638191677507807,0.13758671634337483
12,0.18427168321414072,0.14103765113680972
13,0.17690353071103332,0.1499603207594429
14,0.19233172179245558,0.14758338608772925
15,0.21304698361725102,0.13791317760554794
16,0.19897250024998775,0.12658103462917353
17,0.23575868347629172,0.1270949649654962
18,0.15192917746598603,0.13355976713249107
19,0.17563662665789245,0.14355291533314324
20,0.26803381814331306,0.1294743360257616
21,0.1928868634534664,0.15320153992160473
22,0.2741236364255186,0.14698703577315886
23,0.15024064359117728,0.15017841220681183
24,0.16899943889164534,0.13041746694278095
25,0.20413939630398986,0.13251873344377754
26,0.15646670636583548,0.15064151809106466
27,0.17248774747379492,0.15875917478324542
28,0.19479391223094503,0.14810439924788632
29,0.18655073496161914,0.14888690110125574
30,0.18019555777799887,0.12865987751219007
31,0.16347519638108426,0.13730565044615003
32,0.22708348245894322,0.15807922759087256
33,0.20661203123506952,0.1469359783565297
34,0.18920554489385885,0.14262888400383245
35,0.15927846021339542,0.14376639618593104
36,0.17314286676586652,0.14694305105147018
37,0.17254862140436641,0.13448325520247414
38,0.17616438572524024,0.146400206229266
39,0.18712373077869415,0.13956675926844278
40,0.1629980585125626,0.1451106250675675
41,0.15404889891382123,0.15028674462262323
42,0.17032661056909404,0.13535999472624335
43,0.18393759380598537,0.13983599072188332
44,0.2011943393554844,0.13633901036642734
45,0.21492798553138484,0.15180985989913443
46,0.20333596624311853,0.13616060353572074
47,0.22696562172448048,0.1196338098033581
48,0.16886783379023193,0.13590562265682843
49,0.1563813004825936,0.13463157766005573
