,train_loss,val_loss
0,0.586773220632897,0.2907071246041192
1,0.3385354644450985,0.21546187120325425
2,0.3011226527026442,0.17835511374317742
3,0.3240451639304396,0.16860244515674566
4,0.2616987538630845,0.15289445328556633
5,0.2949039142151348,0.1513068656516231
6,0.3028837591409683,0.15427961848140542
7,0.23045120913474287,0.15704762429193733
8,0.19692823535106221,0.13791926935607313
9,0.19078754523738486,0.165314289089901
10,0.2069554328918457,0.14922969871097141
11,0.19330458196460223,0.14161772315019097
12,0.16585440420713582,0.16656055793263555
13,0.21481008192554849,0.1521365646443336
14,0.20247820239575182,0.1448839973000919
15,0.19822503626346588,0.14145602548823638
16,0.20628885558394136,0.15136864917730194
17,0.19654203169658535,0.15250922340193604
18,0.22915872052067615,0.14602485201717202
19,0.2020018726098733,0.14469709388570848
20,0.23215447586090837,0.15179596305672638
21,0.18276300611066038,0.13904761800578996
22,0.15573256426170223,0.15820468212264815
23,0.1991466237384765,0.14394953009349848
24,0.2301904898686487,0.14204708852019965
25,0.16541677615681633,0.15308844887353237
26,0.15311667640678217,0.1496474271506266
27,0.22063346768988937,0.15468448010924596
28,0.20236872771724326,0.1443612108043596
29,0.1897833782141326,0.14248858635721642
30,0.17945422720713694,0.15647758455837474
31,0.18094947909722564,0.13916654134887496
32,0.25352517967341376,0.1518152671701768
33,0.14885247046830224,0.14246893903009253
34,0.20281182424943955,0.1492928422354405
35,0.22774528773104558,0.14080900849859698
36,0.19441751622762837,0.15068278554218267
37,0.22825583717862113,0.1519128793205311
38,0.19429415244548048,0.14317793043610316
39,0.22544649463207994,0.15405109154632668
40,0.24304461870037142,0.14482260724298315
41,0.2030571525702711,0.15510632165896346
42,0.19516720561707607,0.14894909328884548
43,0.25834849745523736,0.15148024855096356
44,0.2082083980079557,0.13802806692185746
45,0.21322650083752928,0.13743200255375282
46,0.22501486490984432,0.13829969697528416
47,0.21336968487403432,0.16189390674136042
48,0.25357131073709394,0.13931437060723897
49,0.20672569142990424,0.15342420378541635
