,train_loss,val_loss
0,0.7690471029672467,0.8167177645209568
1,0.7197961230747035,0.6807734572809506
2,0.8003200282816028,1.1543870346218932
3,0.8059345571721186,0.7029082182965247
4,0.6406471680422299,0.7318577935882643
5,0.6608625259555754,0.8906541455025766
6,0.6502389556071797,0.571436347914677
7,0.6759498314779313,0.6024980552835402
8,0.5633190069042269,0.5811694556591558
9,0.569788782322993,0.5916495903644686
10,0.5738307003115044,0.5961151384060679
11,0.5601291905661099,0.6146923630845313
12,0.6051099271070762,0.5926859425563439
13,0.5867426678782603,0.6295795058892444
14,0.5684192688738714,0.6265173102515975
15,0.5596706114831518,0.613874905834011
16,0.5519613545449054,0.5878453542983609
17,0.5293372649638379,0.5838627702270458
18,0.5718252683272127,0.6144577443989274
19,0.572548803735952,0.6122144822980843
20,0.5865287829617984,0.6010063543818356
21,0.5464939558115162,0.6157981609207352
22,0.5512581516484745,0.5999203554165908
23,0.5529755969516567,0.5994219000822578
24,0.5674986223705479,0.6165391331404643
25,0.5745921740766431,0.5998874980639788
26,0.5375690895025848,0.6058959314246583
27,0.5516952061262287,0.5924074112200269
28,0.5457193714673402,0.6114711831597721
29,0.5484487453445059,0.5975715264775394
30,0.5353539273387096,0.6021961532776652
31,0.5800970636430334,0.6083329970540564
32,0.5633675788269669,0.5935510007384556
33,0.5498151134272091,0.5992341773961883
34,0.549845070135398,0.6068708538229949
35,0.5617639705783031,0.5914133783259423
36,0.5379806077871166,0.6003584141045614
37,0.545240189208359,0.5932338035184573
38,0.5809803018804456,0.620669252342648
39,0.5701325682343029,0.6035318308406405
40,0.5563286191127339,0.6063992466801912
41,0.5560644513270894,0.615203960658678
42,0.5464027196657463,0.5957620307510975
43,0.53124992476135,0.6071764035941729
44,0.5780519535307025,0.6020865565031962
45,0.5419945707086657,0.6004320457090739
46,0.5501616714430637,0.596149220965267
47,0.567432377670632,0.6208801261739794
48,0.5621472308870221,0.6018059144612231
49,0.5580502982999458,0.5911444363251231
