,train_loss,val_loss
0,0.8430712652988122,0.7840858384285098
1,1.3233338506495367,0.8280809206121108
2,0.8567097265212262,0.7484040704427981
3,0.7422749751903972,0.7539342228883232
4,0.81265062142591,2.038189379218357
5,2.020213351875055,1.476807624685998
6,1.8016992846473319,1.2207088937946395
7,0.8695038938131489,0.7264532037809783
8,0.6864354815639433,0.7855489851992115
9,0.6708921203847791,0.67556458828496
10,0.6862492483170306,0.9743049468090331
11,0.6782716903530184,0.7503594547704934
12,0.6932158861003939,0.6851841647640552
13,0.7086062558361741,0.682437371584325
14,0.659342059346496,0.7002523007735707
15,0.6380428173502938,0.6941724528674207
16,0.6606191807105893,0.672273792862113
17,0.6527512141915618,0.7006763145814534
18,0.671297830636384,0.6599790749986187
19,0.6556680436994209,0.7112373701887194
20,0.6637015518594961,0.666176445733488
21,0.6482405564824089,0.6869955218695347
22,0.655396683294265,0.6823844800587573
23,0.6557391686517684,0.6837492713741228
24,0.6746730472220749,0.6944302754854065
25,0.6479211654819426,0.6932480839732426
26,0.6750804088154777,0.6894077970311533
27,0.6509576254203672,0.7015736749748779
28,0.6438603293700297,0.6669035830528908
29,0.6323365324833354,0.6887583526131374
30,0.6596994761560784,0.6925202810686398
31,0.6502896312807427,0.7290773531969856
32,0.6575450408654134,0.7101938751787921
33,0.6384725609763724,0.7062587130303476
34,0.6501552120583957,0.6714381688560536
35,0.647591202962594,0.7098875524950963
36,0.6549863844621376,0.6761833008597878
37,0.6388065795429417,0.7022983918782153
38,0.670630006516566,0.6915534672394298
39,0.6542704965247482,0.7181964029673658
40,0.6410636931169228,0.6735828242270775
41,0.6659611854396883,0.6850007032257279
42,0.6628355393644239,0.718199187634038
43,0.6523551725950397,0.6990655870998607
44,0.6646566615730035,0.6981352789729249
45,0.6565971110687882,0.6739635561026779
46,0.6626281835993783,0.6819604966375563
47,0.6610590786230369,0.6628299336028255
48,0.6532283161507279,0.6921716406454448
49,0.6635774901655854,0.6956121835833281
