,train_loss,val_loss
0,0.4925808349593741,0.24280736610001208
1,0.24819359061170798,0.14373894844179838
2,0.23503286110573127,0.13209837791966458
3,0.25230729946347535,0.4080866123336592
4,0.1908403423721673,0.1301709232377071
5,0.16680369880355772,0.1673757317019444
6,0.22010064686908096,0.1772010474423178
7,0.17581461638700766,0.1295153572668437
8,0.17193048166446998,0.12137612525154562
9,0.16100248474566664,0.1403822026221581
10,0.24755225782511664,0.14414317214411068
11,0.23448973820834865,0.1313720068900414
12,0.23782318659493182,0.1403826907569287
13,0.24939888691315887,0.12497200919132606
14,0.1947691328212863,0.1470494523547054
15,0.182026669383049,0.15174468514186884
16,0.2335575875200209,0.13926252703261532
17,0.22346192598342896,0.1447663283815571
18,0.2621782280382563,0.16667813608069826
19,0.1816163082591823,0.1806242602323395
20,0.24385783784702175,0.14329183978192947
21,0.23059379077348552,0.14257008109996522
22,0.19670229270809986,0.1425276441511765
23,0.19363088637101847,0.1395452616651074
24,0.1679031033007825,0.13850056891347848
25,0.23515676279537012,0.14297476430344425
26,0.21304265568490888,0.17138740167119146
27,0.2093507212693574,0.14588984652282366
28,0.17860831784420325,0.14382255505892186
29,0.22181560074696777,0.16193274501102423
30,0.1917553011511193,0.144544608063168
31,0.24320722017131868,0.1459574777316424
32,0.19450534782448753,0.1480347167432698
33,0.23115752246536192,0.13491519097409216
34,0.20421543228821676,0.13686974142111985
35,0.23882312974968894,0.15189661855011985
36,0.18748025815995012,0.16744487776475794
37,0.19977369147246002,0.143181614236894
38,0.24468192824574767,0.14673055309096192
39,0.1928056642168858,0.1590636466063705
40,0.2129157835342845,0.1554805126065522
41,0.21604736711158126,0.1492227530167773
42,0.2250944288050542,0.13161737739650253
43,0.18272229906965476,0.14750091040056515
44,0.169723349516509,0.14264469559675727
45,0.1914982441507402,0.14891108188753813
46,0.1772287971660739,0.14523762854096156
47,0.20074427982822793,0.1615674780085196
48,0.21839702056079616,0.13513283402312035
49,0.1728908957027998,0.1444794118793961
